WordWeight;FamilyWeight;LanguageWeight;from_word;to_word
1;1;1;immediately;thigh
2;1;2;immediately;day (not night)
10;4;8;immediately;instantly (immediately)
4;3;4;immediately;together
7;5;6;immediately;suddenly
1;1;1;immediately;through
1;1;1;immediately;again
1;1;1;immediately;once (in the past)
2;2;2;immediately;one time
1;1;1;immediately;there
1;1;1;immediately;stir fry
1;1;1;immediately;grass
1;1;1;immediately;just
1;1;1;immediately;snore
1;1;1;immediately;pull
17;4;17;fast;sharp
1;1;1;fast;work (labour)
1;1;1;fast;merchandise
2;2;2;fast;busy
1;1;1;fast;sentence (classifier)
2;1;2;fast;chaff (husk)
2;2;2;fast;diligent
1;1;1;fast;sieve
3;3;3;fast;short (time)
32;18;29;fast;soon
1;1;1;fast;yesterday
10;2;10;fast;hot
2;1;2;fast;left
1;1;1;fast;hand
2;2;2;fast;brave
1;1;1;fast;river
1;1;1;fast;sour
21;12;19;fast;hurry
1;1;1;fast;finger
3;1;3;fast;abstain from food
1;1;1;fast;heavy
2;1;1;fast;easy
4;4;4;fast;mighty or powerful or strong
1;1;1;fast;certain
2;2;2;fast;ready
5;5;5;fast;light (weight)
3;3;3;fast;clever
1;1;1;fast;be alive or life
1;1;1;fast;begin or start
1;1;1;fast;untie
1;1;1;fast;slip
1;1;1;fast;mother
2;2;2;fast;chew
1;1;1;fast;i
1;1;1;fast;waterfall
1;1;1;fast;tie
1;1;1;fast;firewood
1;1;1;fast;loud
1;1;1;fast;mouth
1;1;1;fast;eyelid
1;1;1;fast;often
1;1;1;fast;wise
2;2;2;fast;hard
1;1;1;fast;sneeze
2;1;2;fast;how many pieces
2;1;2;fast;how much
1;1;1;fast;answer
1;1;1;fast;battle-axe
1;1;1;fast;after
1;1;1;fast;dry
1;1;1;fast;dare
1;1;1;fast;wool
1;1;1;fast;blood
1;1;1;fast;town
1;1;1;fast;mirror
1;1;1;fast;for a long time
1;1;1;fast;suddenly
1;1;1;fast;strong
1;1;1;fast;rough
1;1;1;fast;high or tall
1;1;1;fast;horse
1;1;1;fast;black
1;1;1;fast;chicken
1;1;1;fast;thin (slim)
1;1;1;fast;pull
1;1;1;fast;ripe
1;1;1;fast;star
1;1;1;fast;sew
1;1;1;fast;hair (head)
1;1;1;fast;arrow
1;1;1;fast;watery
1;1;1;fast;gong
1;1;1;fast;knife (classifier)
1;1;1;fast;smart
1;1;1;fast;horn (instrument)
1;1;1;fast;potato
1;1;1;fast;silk
1;1;1;fast;surname
1;1;1;fast;tight
1;1;1;fast;post
1;1;1;fast;win
1;1;1;fast;spike
1;1;1;fast;sprout (verb)
1;1;1;fast;cook (something)
1;1;1;fast;pus
1;1;1;fast;spoil (become spoiled)
1;1;1;fast;brood (verb)
1;1;1;slow;same
1;1;1;slow;pick
1;1;1;slow;frog
1;1;1;slow;monitor lizard
7;1;7;slow;bamboo
4;1;4;slow;sweet
29;10;28;slow;be late
1;1;1;slow;pear
1;1;1;slow;love
1;1;1;slow;green
1;1;1;slow;rotten
1;1;1;slow;hurry
1;1;1;slow;gentle
24;4;22;slow;silence
1;1;1;slow;smooth
1;1;1;slow;ready
7;2;6;slow;lazy
5;3;4;slow;soft
2;2;2;slow;because
2;2;2;slow;day (not night)
1;1;1;slow;sharp
1;1;1;slow;word
1;1;1;slow;go down (descend)
1;1;1;slow;wise
1;1;1;slow;footprint
1;1;1;slow;put on
4;2;4;slow;for a long time
1;1;1;slow;headgear
1;1;1;slow;flax or linen
2;2;2;slow;weak
1;1;1;slow;stupid
1;1;1;slow;ankle
1;1;1;slow;evening
1;1;1;slow;mix
2;2;2;slow;heavy
1;1;1;slow;buffalo
5;5;5;slow;quiet
1;1;1;slow;thou
1;1;1;slow;cut
1;1;1;slow;black
1;1;1;slow;cooked
1;1;1;slow;day (24 hours)
1;1;1;slow;four
1;1;1;slow;wait (for)
1;1;1;slow;cook (something)
1;1;1;slow;hit (a target)
1;1;1;slow;bowl (classifier)
1;1;1;slow;grain (classifier)
1;1;1;slow;tumble (fall down)
1;1;1;slow;person (classifier)
1;1;1;slow;high or tall
1;1;1;slow;chicken
1;1;1;slow;gold
1;1;1;slow;brass instrument (horn or trumpet)
1;1;1;slow;blunt
1;1;1;slow;transit
2;1;2;slow;slowly
2;1;2;slow;lung
2;1;2;slow;afterwards
1;1;1;slow;tea
1;1;1;slow;good
3;1;3;hurry;busy
1;1;1;hurry;catch
3;3;3;hurry;soon
1;1;1;hurry;pursue
1;1;1;hurry;hunt
1;1;1;hurry;attack
1;1;1;hurry;eat
1;1;1;hurry;easy
1;1;1;hurry;ready
1;1;1;hurry;stretch
1;1;1;hurry;brave
1;1;1;hurry;be late
1;1;1;hurry;i
1;1;1;hurry;fish
1;1;1;hurry;female (of animal)
1;1;1;hurry;thatch
1;1;1;hurry;roof
1;1;1;hurry;worry
53;12;47;hurry;bolt (move in haste)
3;3;3;hurry;urge (someone)
1;1;1;hurry;fly (move through air)
1;1;1;hurry;dash (of vehicle)
1;1;1;hurry;shiver
1;1;1;hurry;wine
1;1;1;hurry;beer
1;1;1;hurry;alcohol (fermented drink)
1;1;1;hurry;elephant
1;1;1;hurry;with
1;1;1;hurry;faucet
1;1;1;begin or start;end (of space)
5;3;5;begin or start;head
4;2;4;begin or start;top
2;1;2;begin or start;chieftain
2;2;2;begin or start;try
1;1;1;begin or start;cut
1;1;1;begin or start;conceive
1;1;1;begin or start;boundary
2;1;2;begin or start;strike or beat
2;2;2;begin or start;untie
1;1;1;begin or start;grasshopper
1;1;1;begin or start;ancestors
1;1;1;begin or start;tree
4;3;4;begin or start;before
1;1;1;begin or start;fruit
1;1;1;begin or start;good luck
1;1;1;begin or start;peel
1;1;1;begin or start;break (destroy or get destroyed)
1;1;1;begin or start;boil (of liquid)
1;1;1;begin or start;scold
1;1;1;begin or start;touch
1;1;1;begin or start;attack
1;1;1;begin or start;go down (descend)
1;1;1;begin or start;pumpkin
1;1;1;begin or start;marry
1;1;1;begin or start;put on
1;1;1;begin or start;calf of leg
1;1;1;begin or start;sing
1;1;1;begin or start;own
1;1;1;begin or start;think (believe)
1;1;1;begin or start;seem
1;1;1;begin or start;answer
1;1;1;begin or start;face
1;1;1;begin or start;color
1;1;1;begin or start;knife (classifier)
1;1;1;begin or start;stick (classifier)
1;1;1;begin or start;behind
1;1;1;begin or start;afterwards
1;1;1;begin or start;irrigate
1;1;1;begin or start;plant (vegetation)
1;1;1;begin or start;open (eyes)
1;1;1;begin or start;make dry
1;1;1;begin or start;warm up
1;1;1;begin or start;dry in sun
1;1;1;begin or start;melon
1;1;1;begin or start;one
1;1;1;begin or start;in front of
52;21;47;cease;finish
1;1;1;cease;forbid
12;4;11;cease;end (of time)
9;4;9;cease;rest
5;5;5;cease;let go or set free
2;2;2;cease;drop (something)
3;2;3;cease;come back
2;2;2;cease;stutter
1;1;1;cease;hinder or prevent
1;1;1;cease;danger
1;1;1;cease;be dead or die
4;3;4;cease;hear
1;1;1;cease;preserve
5;1;5;cease;end (of space)
1;1;1;cease;turn around
1;1;1;cease;be silent
1;1;1;cease;last (endure)
1;1;1;cease;wake up
5;3;5;cease;divorce
2;2;2;cease;see
1;1;1;cease;allow or permit
1;1;1;cease;thou
1;1;1;cease;fever
1;1;1;cease;evening
4;3;4;cease;cut
1;1;1;cease;red
1;1;1;cease;smoke (inhale)
1;1;1;cease;heel
1;1;1;cease;conceive
3;2;3;cease;sweep
1;1;1;cease;defeat
2;2;2;cease;surrender
12;3;12;cease;be late
1;1;1;cease;skin
1;1;1;cease;retreat
2;2;2;cease;dwell (live, reside)
1;1;1;cease;think (believe)
3;2;3;cease;pour
1;1;1;cease;play
2;2;2;cease;land (descend)
1;1;1;cease;peace
3;2;3;cease;anchor
1;1;1;cease;sugar
1;1;1;cease;garden-house
1;1;1;cease;believe
1;1;1;cease;trap (catch)
1;1;1;cease;own
1;1;1;cease;catch
1;1;1;cease;untie
1;1;1;cease;fold
1;1;1;cease;do or make
3;2;3;cease;cultivate
1;1;1;cease;promise
1;1;1;cease;fine (penalty)
1;1;1;cease;owe
1;1;1;cease;defend
1;1;1;cease;sour
1;1;1;cease;grandmother
1;1;1;cease;mother-in-law (of woman)
1;1;1;cease;mother-in-law (of man)
1;1;1;cease;rob (verb)
1;1;1;cease;spoil (somebody or something)
2;1;2;cease;halt (stop)
2;1;2;cease;die (from accident)
1;1;1;cease;fall asleep
1;1;1;cease;hair
5;1;5;cease;bury
25;1;25;cease;do
3;1;3;cease;diminish
5;1;5;cease;die
1;1;1;cease;hate
1;1;1;cease;grind
2;1;2;cease;cook (something)
2;1;2;cease;sacrifice
2;1;2;cease;imitate
2;1;2;cease;fat (obese)
2;1;2;cease;weave
1;1;1;cease;drink
1;1;1;cease;lie (rest)
2;1;2;cease;squeeze
2;1;2;cease;suck
2;1;2;cease;pull
2;1;2;cease;sew
2;1;2;cease;say
1;1;1;cease;crush
2;1;2;cease;speak
2;1;2;cease;traverse
3;1;3;cease;resemble
2;1;2;cease;want
3;1;3;cease;dry up
2;1;2;cease;ripen
2;1;2;cease;try
1;1;1;cease;dance
1;1;1;cease;draw (water)
2;1;2;cease;abuse
2;1;2;cease;donate
2;1;2;cease;roast (something)
2;1;2;cease;fan (object)
2;1;2;cease;scatter (seeds)
2;1;2;cease;carry person on back
1;1;1;cease;bend (something)
1;1;1;cease;knock
2;1;2;cease;sharpen (something)
1;1;1;cease;knead
1;1;1;cease;forge
2;1;2;cease;tumble (fall down)
1;1;1;cease;chieftain
1;1;1;cease;pound
2;1;2;cease;pinch
2;1;2;cease;spread out
2;1;2;cease;shiver
2;1;2;cease;piss
2;1;2;cease;steal
1;1;1;cease;spine
1;1;1;cease;cough
1;1;1;cease;swallow
2;1;2;cease;draw milk
2;1;2;cease;crawl
1;1;1;cease;boast
1;1;1;cease;increase
1;1;1;cease;fasten
1;1;1;cease;accustom
1;1;1;cease;fart
1;1;1;cease;bewitch
1;1;1;cease;threaten
1;1;1;cease;sing
1;1;1;cease;answer
2;1;2;cease;quiet
1;1;1;cease;eat
1;1;1;cease;laugh
1;1;1;cease;bathe
1;1;1;cease;bite
1;1;1;cease;kill
1;1;1;cease;dig
1;1;1;cease;fear (be afraid)
1;1;1;cease;fight
1;1;1;cease;burning
1;1;1;cease;hunt
1;1;1;cease;scratch
1;1;1;cease;split
1;1;1;cease;rub
1;1;1;cease;wash
1;1;1;cease;wipe
1;1;1;cease;look for
1;1;1;cease;itch
1;1;1;cease;swell
1;1;1;cease;pile up
1;1;1;cease;put on
1;1;1;cease;sleep
1;1;1;cease;smell (perceive)
1;1;1;cease;turn
1;1;1;cease;set (heavenly bodies)
1;1;1;cease;sneeze
1;1;1;cease;rotten
1;1;1;cease;plait or braid or weave
1;1;1;cease;choose
1;1;1;cease;scrape
1;1;1;cease;slaughter
1;1;1;cease;look
1;1;1;cease;ask (request)
1;1;1;cease;meet
1;1;1;cease;quarrel
1;1;1;cease;swear
1;1;1;cease;check
1;1;1;cease;snore
1;1;1;cease;fill
1;1;1;cease;make dry
1;1;1;cease;mix
1;1;1;cease;drag
1;1;1;cease;close (eyes)
1;1;1;cease;pull up (rice seedlings)
1;1;1;cease;taste (something)
1;1;1;cease;raining or rain
1;1;1;cease;stretch
1;1;1;cease;become sour
1;1;1;cease;repair
1;1;1;cease;think
1;1;1;cease;move away
1;1;1;cease;shave
1;1;1;cease;get wet
1;1;1;cease;melt
1;1;1;cease;dream
1;1;1;cease;lobster
1;1;1;cease;left
1;1;1;cease;winnowing
1;1;1;cease;break (cleave)
1;1;1;cease;prepare
1;1;1;cease;lame
1;1;1;cease;surpass
1;1;1;cease;stinking
3;1;3;cease;get lost
1;1;1;cease;twist
1;1;1;cease;refuse
1;1;1;cease;spark
1;1;1;cease;hide (conceal)
1;1;1;cease;shit (defecate)
1;1;1;cease;stir
1;1;1;cease;remember
1;1;1;cease;teach
1;1;1;cease;shout
1;1;1;cease;groan
1;1;1;cease;deny
1;1;1;cease;suit
1;1;1;cease;embrace
1;1;1;cease;strain
1;1;1;cease;wear
1;1;1;cease;weak
1;1;1;cease;leaf
1;1;1;cease;foam
1;1;1;cease;stomach
1;1;1;cease;intestines
1;1;1;cease;use (verb)
1;1;1;cease;guts
1;1;1;cease;not
1;1;1;cease;no
1;1;1;cease;ready
6;4;6;ready;good
2;2;2;ready;end (of time)
3;3;3;ready;ripe
3;2;3;ready;cooked
1;1;1;ready;smooth
1;1;1;ready;happy
1;1;1;ready;good luck
1;1;1;ready;certain
1;1;1;ready;hide (conceal)
1;1;1;ready;deny
1;1;1;ready;pus
1;1;1;ready;soon
1;1;1;ready;correct (right)
3;3;3;ready;finish
1;1;1;ready;clever
1;1;1;ready;because
1;1;1;ready;after
1;1;1;ready;healthy
1;1;1;ready;plate
1;1;1;ready;dish
1;1;1;ready;beautiful
1;1;1;ready;ladder
1;1;1;ready;cure
1;1;1;ready;yes
1;1;1;always;end (of space)
1;1;1;always;end (of time)
1;1;1;always;and
1;1;1;always;wet
1;1;1;always;tear (shred)
14;5;12;always;never
4;2;4;always;last (endure)
1;1;1;always;learn
1;1;1;always;bake
1;1;1;always;wall (of house)
1;1;1;always;pour
2;2;2;always;for a long time
22;9;20;always;often
1;1;1;always;cook (something)
1;1;1;always;cooked
1;1;1;always;smooth
1;1;1;always;beget
1;1;1;always;hiccough
1;1;1;always;water
1;1;1;always;sometimes
1;1;1;always;when
1;1;1;always;everywhere
1;1;1;always;oil (organic substance)
1;1;1;always;through
1;1;1;always;bite
1;1;1;always;fight
1;1;1;always;pinch
1;1;1;always;paint (pigments)
1;1;1;always;right
2;1;2;often;taste (something)
1;1;1;often;hide (oneself)
1;1;1;often;diligent
1;1;1;often;tea
13;1;13;often;water
3;3;3;often;sometimes
3;3;3;often;for a long time
1;1;1;often;guest
2;2;2;often;soon
1;1;1;often;clean
1;1;1;often;clear
1;1;1;often;hiccough
1;1;1;often;spear
1;1;1;often;or
1;1;1;often;drive
3;3;3;often;dense
1;1;1;often;character
1;1;1;often;again
1;1;1;often;affair
1;1;1;often;business
1;1;1;often;work (labour)
1;1;1;often;loud
1;1;1;often;at
1;1;1;sometimes;ancestors
1;1;1;sometimes;when
1;1;1;sometimes;who
1;1;1;sometimes;which
1;1;1;sometimes;before
1;1;1;sometimes;if
1;1;1;sometimes;stupid
1;1;1;sometimes;for a long time
2;2;2;sometimes;once (in the past)
1;1;1;sometimes;gap (distance)
1;1;1;sometimes;space (available)
1;1;1;sometimes;one time
2;2;2;soon;after
3;3;3;soon;short (time)
1;1;1;soon;son
1;1;1;soon;no
1;1;1;soon;and
1;1;1;soon;worm
1;1;1;soon;scrape
1;1;1;soon;remains
1;1;1;soon;today
1;1;1;soon;foam
1;1;1;soon;land
1;1;1;soon;pile up
1;1;1;soon;up
1;1;1;soon;mouth
1;1;1;soon;light (weight)
1;1;1;soon;eyebrow
1;1;1;soon;work (labour)
1;1;1;soon;seed
1;1;1;soon;knife
1;1;1;soon;ripe
1;1;1;soon;head
1;1;1;soon;current (stream)
3;3;3;soon;instantly (immediately)
1;1;1;soon;arrow
1;1;1;soon;forward
1;1;1;soon;afterwards
1;1;1;soon;alone
1;1;1;never;when
6;4;4;never;no
1;1;1;never;feel
1;1;1;never;touch
1;1;1;never;tobacco
1;1;1;never;split
1;1;1;never;swelling
1;1;1;never;arm
1;1;1;never;firewood
1;1;1;never;cultivate
1;1;1;never;fireplace
1;1;1;never;fire
1;1;1;never;stove
2;1;2;never;howl
3;1;3;never;not
1;1;1;never;very
1;1;1;never;once (in the past)
1;1;1;never;nape (of neck)
1;1;1;again;fry
1;1;1;again;ten
2;2;2;again;bamboo
2;1;2;again;break (cleave)
7;1;7;again;in
1;1;1;again;needle (for sewing)
2;1;2;again;stand up
1;1;1;again;already
1;1;1;again;fire
1;1;1;again;white
15;11;15;again;and
1;1;1;again;fear (be afraid)
2;1;2;again;root
2;2;2;again;other
1;1;1;again;strike
1;1;1;again;quarrel
4;3;4;again;come back
4;2;4;again;after
2;1;2;again;weather
1;1;1;again;brick
1;1;1;again;good
1;1;1;again;wheat
1;1;1;again;conceive
1;1;1;again;thou
1;1;1;again;mother
1;1;1;again;what
1;1;1;again;no
1;1;1;again;say
1;1;1;again;army
1;1;1;again;heaven
1;1;1;again;door
1;1;1;again;son
1;1;1;again;rainbow
1;1;1;again;wood
1;1;1;again;in front of
1;1;1;again;god
1;1;1;again;do or make
1;1;1;again;be alive or life
1;1;1;again;master
1;1;1;again;livestock
1;1;1;again;need (noun)
1;1;1;again;sweet
1;1;1;again;which
1;1;1;again;roof
1;1;1;again;love
1;1;1;again;barley
2;1;2;again;flea
2;2;2;again;before
1;1;1;again;wages
1;1;1;again;brain
1;1;1;again;regret
1;1;1;again;nest
1;1;1;again;shout
1;1;1;again;dwell (live, reside)
1;1;1;again;remains
1;1;1;again;sweat (perspire)
1;1;1;again;stab to death
2;2;2;again;groan
1;1;1;again;deer
1;1;1;again;fear (fright)
1;1;1;again;help
1;1;1;again;old woman
1;1;1;again;tongue
1;1;1;again;meat
1;1;1;again;neighbour
1;1;1;again;silence
1;1;1;again;carry in hand
1;1;1;again;tree
1;1;1;again;friend
1;1;1;again;finish
1;1;1;again;bottom
1;1;1;again;up
1;1;1;again;announce
2;1;2;again;fat (organic substance)
1;1;1;again;twenty
1;1;1;again;silver
1;1;1;again;knot
1;1;1;again;knife
1;1;1;again;knife (for eating)
1;1;1;again;fishnet
1;1;1;again;muroid (mouse or rat)
1;1;1;again;house
1;1;1;again;room
9;6;7;again;still (continuing)
1;1;1;again;right
1;1;1;again;oil (organic substance)
3;2;3;again;back (direction)
1;1;1;again;backward
1;1;1;again;fresh
1;1;1;again;paddle
1;1;1;again;feather
1;1;1;again;afterwards
1;1;1;again;open (state)
2;1;2;again;blunt
1;1;1;again;strike or beat
1;1;1;again;tumble (fall down)
1;1;1;again;grain (classifier)
2;1;2;again;sharpen (something)
1;1;1;again;blood
1;1;1;again;like
2;2;2;again;ask (inquire)
1;1;1;again;pain
1;1;1;again;sick
1;1;1;again;retreat
1;1;1;again;drop (classifier)
1;1;1;again;pour
1;1;1;again;catty (mass unit)
1;1;1;again;bear fruit
1;1;1;again;connect
1;1;1;again;wok
1;1;1;again;kill
1;1;1;again;three
1;1;1;again;or
1;1;1;again;ask (request)
1;1;1;again;donkey
1;1;1;again;at
1;1;1;again;back
1;1;1;again;behind
1;1;1;again;coarse
4;4;4;dawn;tomorrow
27;10;26;dawn;morning
3;3;3;dawn;day (not night)
1;1;1;dawn;statue
1;1;1;dawn;mirror
1;1;1;dawn;top
1;1;1;dawn;inside
1;1;1;dawn;chew
1;1;1;dawn;ghost
1;1;1;dawn;evening
1;1;1;dawn;cloud
1;1;1;dawn;learn
1;1;1;dawn;land
1;1;1;dawn;teach
1;1;1;dawn;world
2;2;2;dawn;pound
1;1;1;dawn;far
1;1;1;dawn;pull off (skin)
1;1;1;dawn;white
1;1;1;dawn;muroid (mouse or rat)
1;1;1;dawn;breakfast
4;3;4;dawn;bright
1;1;1;dawn;light (color)
1;1;1;dawn;rainbow
1;1;1;dawn;millet
2;1;2;dawn;ripe
1;1;1;dawn;cut
1;1;1;dawn;adjudicate
2;1;2;dawn;fingernail
1;1;1;dawn;grind
2;1;2;dawn;set (heavenly bodies)
1;1;1;dawn;leaf
3;1;3;dawn;ripen
1;1;1;dawn;tail
1;1;1;dawn;monkey
1;1;1;dawn;bread
1;1;1;dawn;vein
1;1;1;dawn;roast (something)
1;1;1;dawn;bee
1;1;1;dawn;smoke (exhaust)
1;1;1;dawn;do
1;1;1;dawn;honey
1;1;1;dawn;window
1;1;1;dawn;carry in hand
1;1;1;dawn;clear
1;1;1;dawn;squirrel
2;1;2;midday;sun
12;4;11;midday;lunch
1;1;1;midday;forenoon
8;3;8;midday;dinner (supper)
7;5;7;midday;day (not night)
7;4;7;midday;afternoon
1;1;1;midday;morning
1;1;1;midday;color
1;1;1;midday;winter
1;1;1;midday;dream
1;1;1;midday;door
1;1;1;midday;willow
1;1;1;midday;of this kind (such)
1;1;1;midday;twelve
3;3;3;today;day (not night)
3;2;3;today;here
1;1;1;today;this
1;1;1;today;true
1;1;1;today;certain
1;1;1;today;yes
1;1;1;today;grandson
2;2;2;today;hair (head)
1;1;1;today;fur
1;1;1;today;wool
1;1;1;today;thou
1;1;1;today;what
1;1;1;today;which
1;1;1;today;root
1;1;1;today;saliva
1;1;1;today;morning
1;1;1;today;self
1;1;1;today;fever
1;1;1;today;skirt
2;1;2;today;day (24 hours)
1;1;1;today;tear (of eye)
1;1;1;today;eleven
4;1;4;today;pig
1;1;1;today;liver
1;1;1;today;wave
1;1;1;today;dig
1;1;1;tomorrow;ask (request)
97;15;93;tomorrow;yesterday
42;18;42;tomorrow;morning
1;1;1;tomorrow;three
2;1;2;tomorrow;throat
1;1;1;tomorrow;tongs
2;1;2;tomorrow;swallow
1;1;1;tomorrow;breath or breathe
4;4;4;tomorrow;day (not night)
1;1;1;tomorrow;after
1;1;1;tomorrow;turtle
1;1;1;tomorrow;black
1;1;1;tomorrow;evening
1;1;1;tomorrow;melon
2;1;2;tomorrow;dark
1;1;1;tomorrow;day (24 hours)
1;1;1;tomorrow;ripe
1;1;1;tomorrow;wake up
1;1;1;tomorrow;light (color)
2;2;2;tomorrow;red
2;2;2;tomorrow;shine
1;1;1;tomorrow;seven
1;1;1;tomorrow;dung (animal faeces)
1;1;1;tomorrow;sit down
1;1;1;tomorrow;sago grub
8;1;8;tomorrow;be hungry
3;1;3;tomorrow;nest
2;1;2;tomorrow;good
1;1;1;tomorrow;tree
1;1;1;tomorrow;bird
2;1;2;tomorrow;me
1;1;1;tomorrow;ear
2;1;2;tomorrow;brain
2;1;2;tomorrow;frog
2;1;2;tomorrow;belly
1;1;1;yesterday;meat
1;1;1;yesterday;dwell (live, reside)
10;1;10;yesterday;year
4;4;4;yesterday;day before yesterday
2;2;2;yesterday;day after tomorrow
1;1;1;yesterday;board
1;1;1;yesterday;nine
4;2;4;yesterday;wood
1;1;1;yesterday;shelf
1;1;1;yesterday;sun
1;1;1;yesterday;name
1;1;1;yesterday;bark
1;1;1;yesterday;father
1;1;1;yesterday;ear
1;1;1;yesterday;shirt
1;1;1;yesterday;paddle
1;1;1;yesterday;dress
1;1;1;yesterday;leather
1;1;1;yesterday;skin
1;1;1;yesterday;belt
2;2;2;yesterday;morning
2;2;2;yesterday;afternoon
1;1;1;yesterday;earwax
1;1;1;yesterday;black
1;1;1;yesterday;duiker
1;1;1;yesterday;mush
1;1;1;yesterday;there is or there are
1;1;1;yesterday;speak
2;1;2;yesterday;think (reflect)
1;1;1;yesterday;night
1;1;1;yesterday;evening
1;1;1;yesterday;skirt
1;1;1;yesterday;paternal aunt
1;1;1;yesterday;sky
1;1;1;yesterday;above
1;1;1;yesterday;peak
1;1;1;yesterday;sleep
1;1;1;yesterday;say
1;1;1;yesterday;eye
6;1;6;yesterday;trunk of tree
2;1;2;yesterday;tree stump
1;1;1;yesterday;pig
1;1;1;yesterday;tree
1;1;1;yesterday;bird
2;1;2;yesterday;you two
2;1;2;yesterday;pot
1;1;1;yesterday;older sister
1;1;1;yesterday;cape
1;1;1;yesterday;day (not night)
1;1;1;yesterday;nipple
1;1;1;yesterday;neck
1;1;1;yesterday;last year
1;1;1;yesterday;cat
6;1;6;yesterday;tree trunk
4;3;4;hour;sun
1;1;1;hour;year
120;13;119;hour;clock
8;6;8;hour;season
2;2;2;hour;weather
1;1;1;hour;gold
1;1;1;hour;cold
1;1;1;hour;elf or fairy
2;2;2;hour;good luck
1;1;1;hour;loud
1;1;1;hour;drum
1;1;1;hour;summer
1;1;1;hour;good
1;1;1;hour;correct (right)
1;1;1;hour;day (not night)
1;1;1;hour;mix
1;1;1;hour;day (24 hours)
5;1;5;hour;hit
1;1;1;hour;fever
1;1;1;hour;look for
1;1;1;hour;easy
1;1;1;hour;fight
1;1;1;hour;iron
1;1;1;hour;mirror
1;1;1;hour;deity
1;1;1;hour;mouth
1;1;1;clock;moon
8;8;8;clock;sun
1;1;1;clock;week
1;1;1;clock;blister
1;1;1;clock;elf or fairy
1;1;1;clock;day (not night)
1;1;1;clock;loud
2;2;2;clock;drum
1;1;1;clock;summer
1;1;1;clock;horn (anatomy)
1;1;1;clock;clan
2;1;2;clock;bow
2;1;2;clock;cup
1;1;1;clock;blunt
1;1;1;clock;power
1;1;1;clock;day (24 hours)
2;1;2;week;rabbit
2;1;2;week;candle
2;1;2;week;hammer
1;1;1;week;boat
2;1;2;week;mango
2;1;2;week;cauliflower
2;1;2;week;cabbage
1;1;1;week;spear
2;1;2;week;coconut
1;1;1;week;peanut
1;1;1;week;onion
1;1;1;week;moon
1;1;1;week;sun
11;2;11;week;seven
14;9;14;week;sunday
15;2;15;week;friday
7;3;7;week;saturday
2;1;2;week;soft
2;1;2;week;weak
2;1;2;week;pray
1;1;1;week;worship
1;1;1;week;temple
1;1;1;week;cheese
7;1;7;week;comb
8;1;8;week;brush
1;1;1;week;milk
1;1;1;week;shine
1;1;1;week;belly
1;1;1;week;hundred
1;1;1;week;wake up (someone)
1;1;1;sunday;woman
1;1;1;sunday;temple
1;1;1;sunday;star
1;1;1;sunday;heel
1;1;1;sunday;sun
1;1;1;monday;friday
2;1;2;monday;thursday
2;1;2;monday;wednesday
2;1;2;monday;tuesday
2;1;2;monday;moon
1;1;1;tuesday;friday
2;1;2;tuesday;thursday
2;1;2;tuesday;wednesday
1;1;1;tuesday;march
1;1;1;wednesday;friday
4;3;4;wednesday;thursday
1;1;1;wednesday;center or middle
1;1;1;thursday;friday
1;1;1;friday;he-goat
1;1;1;saturday;yawn
1;1;1;saturday;world
1;1;1;saturday;ten
1;1;1;saturday;court
1;1;1;saturday;same
1;1;1;season;dry season
1;1;1;season;rainy season
8;6;8;season;weather
1;1;1;season;storm
1;1;1;season;temples
8;6;8;season;year
1;1;1;season;rest
1;1;1;season;summer
1;1;1;season;hang up
1;1;1;season;sound or noise
1;1;1;season;thread
1;1;1;season;land (descend)
7;5;6;season;day (not night)
1;1;1;season;one
1;1;1;season;say
1;1;1;season;admit
1;1;1;season;bunch
1;1;1;season;sour
1;1;1;season;squeeze
1;1;1;season;fat (organic substance)
1;1;1;season;heaven
1;1;1;season;sky
1;1;1;season;imitate
1;1;1;season;try
1;1;1;season;clear
3;2;2;season;moon
4;2;3;season;month
1;1;1;season;rope
3;1;3;season;face
3;1;3;season;in front of
2;1;2;season;guard
1;1;1;season;lead (guide)
1;1;1;season;ox
1;1;1;season;how
1;1;1;season;donkey
1;1;1;season;lick
1;1;1;season;ship
7;1;1;season;smell (perceive)
1;1;1;season;easy
1;1;1;season;father's sister
2;2;2;season;mother's sister
2;2;2;season;mother's brother
1;1;1;season;father's brother
1;1;1;season;cry
2;1;2;season;rain (precipitation)
1;1;1;season;good luck
1;1;1;season;friend
1;1;1;season;last (endure)
1;1;1;season;cut down
1;1;1;season;aunt
1;1;1;season;paddy field
1;1;1;season;vomit
5;1;5;smell (stink);coarse
2;1;2;smell (stink);spoil (become spoiled)
1;1;1;smell (stink);who
2;1;2;smell (stink);elephant tusk
1;1;1;smell (stink);fetch
6;4;5;smell (stink);feel
4;3;3;smell (stink);hear
1;1;1;smell (stink);land (descend)
53;22;50;smell (stink);smell (perceive)
20;9;20;smell (stink);stinking
4;2;3;smell (stink);taste (something)
21;15;21;smell (stink);sniff
2;2;2;smell (stink);wake up
1;1;1;smell (stink);water
7;7;7;smell (stink);fragrant
3;3;3;smell (stink);rotten
1;1;1;smell (stink);mosquito
3;2;3;smell (stink);kiss
